"outcome","race_group","year","rate","stderr","lb","ub"
"noplace","Hispanic",2024,0.0800750376584489,0.00477886855219074,0.0711719554543639,0.0898856646615626
"noplace","NH White",2019,0.0644857199655566,0.00220313892754398,0.0603110909512538,0.0688032931294611
"noplace","NH White",2020,0.0614920453821057,0.00280387151042684,0.056205235236967,0.0671922644668228
"noplace","NH White",2021,0.0659034520588443,0.00233059194802791,0.0614510287816533,0.0704955951736828
"noplace","NH White",2022,0.0666682366573777,0.00244099295412013,0.0619785371195892,0.0715262277949321
"noplace","NH White",2023,0.0638963379205667,0.00245309223091086,0.0593175656557077,0.0688418205833608
"noplace","NH White",2024,0.0576589490653557,0.00214870254576266,0.0535388508032452,0.0619792090385897
"noplace","NH Black",2019,0.0521285417669155,0.00472813131885962,0.0433944504303404,0.0619341254838967
"noplace","NH Black",2020,0.0554303712184465,0.00622201843519649,0.044123337437945,0.0683643315003504
"noplace","NH Black",2021,0.0548674386961586,0.00550674628989361,0.0447630341037027,0.0662256327530585
"noplace","NH Black",2022,0.0541399733981913,0.00521441771529105,0.04460239544947,0.0651778470485167
"noplace","NH Black",2023,0.0563027839721082,0.00515786286372736,0.0469468873321817,0.0671704035233886
"noplace","NH Black",2024,0.0471929150353718,0.00493814700652495,0.0382102459010466,0.05764369189273
"noplace","NH Asian",2019,0.0739339585823773,0.00863646104064523,0.0584218823243603,0.092128053608813
